Path,Classification,RtmCoverage,Notes
tests/unit/viPreviewSessionManager.test.ts,mapped,Yes,Shared warm-session manager render-priority selector unit tests; mapped to VHS-REQ-659.
src/reporting/viPreview/viPreviewSessionRuntime.ts,mapped,Yes,Pure warm-session runtime mapping and platform gating (container providers plus host-native on Windows) and session identity key; mapped to VHS-REQ-659.
tests/unit/viPreviewSessionRuntime.test.ts,mapped,Yes,Warm-session runtime mapping/gating and session key unit tests; mapped to VHS-REQ-659.
src/reporting/viPreview/viPreviewVerification.ts,mapped,Yes,Pure single-VI preview render verification core (renders a sample VI and summarizes a proof: outcome plus inline image count); mapped to VHS-REQ-659.
tests/unit/viPreviewVerification.test.ts,mapped,Yes,Single-VI preview render verification core unit tests; mapped to VHS-REQ-659.
src/tooling/viPreviewVerifyCli.ts,mapped,Yes,"Proof-emitting CLI preview verification (resolves the runtime, renders a sample VI, emits proof JSON) for the maintainer runner; mapped to VHS-REQ-659."
src/tooling/execFileText.ts,supporting,No,"Shared structured execFile text runner (success/failure -> exitCode/stdout/stderr mapping) reused by the preview render host, container session, and verify CLI; supporting VHS-REQ-659."
src/tooling/cliFlags.ts,supporting,No,"Shared strict CLI flag scanner (scanFlags) reused by the dev-host loop and local-runtime settings CLI parsers; preserves each caller's value semantics and error formatting; supporting VHS-REQ-614."
src/support/pathStyle.ts,supporting,No,"Shared POSIX-aware path helpers (usesExplicitPosixPathStyle, joinPreservingExplicitPathStyle) reused by dashboard and reporting staged-tree layout; supporting VHS-REQ-610."
src/support/fsExists.ts,supporting,No,"Shared filesystem-existence predicate (pathExistsViaFsAccess) reused as the default path-exists probe across dashboard and reporting modules; supporting VHS-REQ-610."
src/support/clock.ts,supporting,No,"Shared default ISO-8601 clock (nowIso) reused as the default now/nowIso seam across dashboard, reporting, and scenario modules; supporting VHS-REQ-610."
src/support/errorMessage.ts,supporting,No,"Shared error-message coercion (errorMessage) reused to derive a human-readable message from unknown caught values across cli, semantic, reporting, and tooling modules; supporting VHS-REQ-610."
src/support/escapeHtml.ts,supporting,No,"Shared HTML text escaper (escapeHtml) reused for safe text interpolation across ui, dashboard, reporting, and docs markup renderers; supporting VHS-REQ-610."
src/support/cacheKey.ts,supporting,No,"Shared cache-key validator (isSha256HexKey) reused by the preview render, semantic narrative, and comparison model caches to guard content-addressed keys; supporting VHS-REQ-610."
src/support/deterministicId.ts,supporting,No,"Shared deterministic id helper (createDeterministicId) reused by the report archive, report plan, and multi-report dashboard to derive short stable SHA-256-based ids; supporting VHS-REQ-610."
src/support/requireNonEmpty.ts,supporting,No,"Shared non-empty string validator (requireNonEmpty) reused by the report archive, report preflight, and report plan to trim required fields and fail closed on blanks; supporting VHS-REQ-610."
src/support/jsonArtifact.ts,supporting,No,"Shared canonical JSON artifact serializer (serializeJsonArtifact) reused by cli, reporting, and tooling writers to emit pretty-printed newline-terminated JSON; supporting VHS-REQ-610."
src/reporting/runtime/windowsTasklistParsing.ts,supporting,No,"Windows tasklist CSV parsing and runtime-process name matching helpers extracted verbatim from comparisonReportRuntimeExecution to keep pure parsing separate from runtime orchestration; supporting VHS-REQ-659."
src/reporting/runtime/windowsRuntimeObservationFormatting.ts,supporting,No,"Windows runtime-observation formatting helpers (describeObservedRuntimeProcesses, describeObservedWindowsTcpListeners) extracted verbatim from comparisonReportRuntimeExecution to keep pure diagnostics formatting separate from runtime orchestration; supporting VHS-REQ-659."
src/reporting/runtime/comparisonProcessErrorNormalization.ts,supporting,No,"Comparison process-error normalization helpers (extractErrorCode, normalizeComparisonProcessError) extracted verbatim from comparisonReportRuntimeExecution to keep pure error-shape normalization separate from runtime orchestration; supporting VHS-REQ-659."
src/reporting/runtime/labviewExecutablePathInference.ts,supporting,No,"LabVIEW executable-path inference helpers (inferLabviewBitnessFromExecutablePath, inferLabviewYearFromExecutablePath, inferSupportedLabviewYearFromExecutablePath) extracted verbatim from comparisonReportRuntimeExecution to keep pure display-only path inference separate from runtime orchestration; supporting VHS-REQ-621."
src/reporting/runtime/windowsInteropPaths.ts,supporting,No,"Windows interop path normalization helpers (normalizeWindowsInteropPath, normalizeWindowsInteropExecutable, normalizeComparablePath) extracted verbatim from comparisonReportRuntimeExecution to keep pure path-shape normalization separate from runtime orchestration; supporting VHS-REQ-624."
src/reporting/runtime/shellScriptEncoding.ts,supporting,No,"Shell script encoding and quoting helpers (resolveWindowsPowerShellHostExecutable, encodeWindowsPowerShellScript, quotePowerShellLiteral, quoteBashLiteral, buildWindowsPowerShellArrayLiteral, buildBashArrayLiteral) extracted verbatim from comparisonReportRuntimeExecution to keep pure PowerShell/bash encoding separate from runtime orchestration; supporting VHS-REQ-659."
src/reporting/runtime/windowsContainerRuntimeFacts.ts,supporting,No,"Windows container runtime metadata parsing helpers (parseWindowsContainerRuntimeFacts + WindowsContainerRuntimeFacts type) extracted verbatim from comparisonReportRuntimeExecution to keep pure stdout metadata parsing separate from runtime orchestration; supporting VHS-REQ-659."
src/reporting/runtime/windowsNetstatListeners.ts,supporting,No,"Windows netstat listener parsing and System32 executable resolution helpers (resolveWindowsSystem32Executable, parseWindowsNetstatListeners) extracted verbatim from comparisonReportRuntimeExecution to keep pure netstat parsing separate from runtime orchestration; supporting VHS-REQ-659."
src/reporting/runtime/labviewCliDiagnostics.ts,supporting,No,"LabVIEW CLI diagnostics classification and diagnostic-path resolution helpers (parseLabviewCliDiagnosticLogPath, resolveHostReadableDiagnosticPath, resolveMappedRuntimeDiagnosticPath, classifyLabviewCliDiagnosticText) extracted verbatim from comparisonReportRuntimeExecution to keep pure diagnostic classification separate from runtime orchestration; supporting VHS-REQ-659."
src/reporting/runtime/diagnosticNotes.ts,supporting,No,"Diagnostic note assembly and command-arg helpers (isLabviewCliLogOnlyStdout, mergeDiagnosticNotes, buildProcessObservationNotes, extractCommandOptionValue) extracted verbatim from comparisonReportRuntimeExecution to keep pure note merging separate from runtime orchestration; supporting VHS-REQ-659."
src/reporting/runtime/runtimePathHelpers.ts,supporting,No,"Runtime path helpers (isPathInsideDirectory, posixDirname, buildReportAssetsDirectoryPath) extracted verbatim from comparisonReportRuntimeExecution to keep pure path containment/dirname/assets-path derivation separate from runtime orchestration; supporting VHS-REQ-659."
src/reporting/runtime/runtimeFailureClassification.ts,supporting,No,"Runtime failure classification helpers (classifyRuntimeFailure, classifyCancelledRuntimeFailure, classifyTimedOutRuntimeDiagnostic) extracted verbatim from comparisonReportRuntimeExecution to keep pure failure/timeout/cancellation classification separate from runtime orchestration; supporting VHS-REQ-659."
src/reporting/runtime/runtimeTextReplacements.ts,supporting,No,"Runtime report text-replacement helpers (RuntimeTextReplacement type, buildLinuxContainerRuntimeFilenameAlias, applyRuntimeTextReplacements) extracted verbatim from comparisonReportRuntimeExecution to keep pure text replacement separate from runtime orchestration; supporting VHS-REQ-659."
src/reporting/runtime/selectDiagnosticReason.ts,supporting,No,"Diagnostic reason selection helper (selectDiagnosticReason) extracted verbatim from comparisonReportRuntimeExecution to keep pure diagnostic-reason priority selection separate from runtime orchestration; supporting VHS-REQ-659."
src/reporting/runtime/labviewVersionSelection.ts,supporting,No,"LabVIEW version selection helpers (normalizeRequestedLabviewVersion, isSupportedComparisonReportLabviewVersion, matchesRequestedLabviewVersion) extracted verbatim from comparisonRuntimeLocator to keep pure requested-version normalization and candidate matching separate from runtime locator orchestration; supporting VHS-REQ-659."
src/reporting/runtime/hostNativeRejection.ts,supporting,No,"Host-native provider rejection mapping helpers (deriveHostNativeRejectedReason, deriveHostNativeRejectedDetail, describeWindowsTcpListeners) extracted verbatim from comparisonRuntimeLocator to keep pure rejection-reason mapping separate from runtime locator orchestration; supporting VHS-REQ-659."
src/reporting/runtime/candidatePathHelpers.ts,supporting,No,"Runtime tool candidate path helpers (normalizeCandidatePath, dedupeCandidates) extracted verbatim from comparisonRuntimeLocator to keep pure candidate-path normalization and de-duplication separate from runtime locator orchestration; supporting VHS-REQ-659."
src/reporting/runtime/containerImageReference.ts,supporting,No,"Container image reference resolution helper (resolveConfiguredContainerImageReference) extracted verbatim from comparisonRuntimeLocator to keep pure image-reference precedence resolution separate from runtime locator orchestration; supporting VHS-REQ-650."
src/reporting/runtime/bitnessHelpers.ts,supporting,No,"Runtime bitness helpers (describeBitness, inferBitnessFromPath) extracted verbatim from comparisonRuntimeLocator to keep pure bitness labeling and path-based inference separate from runtime locator orchestration; supporting VHS-REQ-633."
src/reporting/comparisonReportActionSettingsPrimitives.ts,supporting,No,"Comparison report action settings primitives (readTrimmedStringSetting, readConfiguredLabviewBitness, readConfiguredRuntimeProvider, readBooleanSetting) extracted verbatim from comparisonReportAction to keep pure workspace-settings normalization separate from command/panel orchestration; supporting VHS-REQ-645."
src/reporting/comparisonReportArchiveRecordValidation.ts,supporting,No,"Archived comparison report record validators (isValidArchivedComparisonReportSourceRecord + private structural predicates) extracted verbatim from comparisonReportAction to keep pure archive-record validation separate from command/panel orchestration; supporting VHS-REQ-626."
src/reporting/comparisonReportPanelHtmlPostProcessing.ts,supporting,No,"Comparison report panel HTML post-processing helpers (ensureTrailingSlash, enableLazyImageLoading) extracted verbatim from comparisonReportAction to keep pure webview-HTML string transforms separate from command/panel orchestration; supporting VHS-REQ-626."
src/reporting/comparisonReportConflictMessaging.ts,supporting,No,"Comparison report runtime-conflict messaging (Docker daemon/install, host bitness/version, container-image-platform-mismatch, VI-version-too-new predicates and platform-aware toast builders) extracted verbatim from comparisonReportAction and re-exported to preserve the public API while separating pure conflict messaging from command/panel orchestration; supporting VHS-REQ-642, VHS-REQ-643, VHS-REQ-658."
src/reporting/comparisonReportCliConnectTimeout.ts,supporting,No,"Comparison report LabVIEW CLI connect-timeout window (DEFAULT/MIN/MAX constants and clampCliConnectTimeoutSeconds) extracted verbatim from comparisonReportAction and re-exported to preserve the public API while separating the pure timeout clamp from command/panel orchestration; supporting VHS-REQ-148."
src/reporting/comparisonReportSettingsReaders.ts,supporting,No,"Comparison report workspace-configuration readers (readComparisonRuntimeSettings, readComparisonReportOptions, readCliConnectTimeoutSeconds, readWorktreeSnapshotRetentionLimit) extracted verbatim from comparisonReportAction and re-exported to preserve the public API while separating settings normalization from command/panel orchestration; supporting VHS-REQ-148, VHS-REQ-633, VHS-REQ-641, VHS-REQ-645, VHS-REQ-650."
tests/unit/viPreviewVerifyCli.test.ts,mapped,Yes,Preview verification CLI resolve-and-verify unit tests; mapped to VHS-REQ-659.
src/git/revisionViTree.ts,mapped,Yes,Revision VI-tree materializer (parses git ls-tree output and stages a revision's VI plus sibling source tree for preview); mapped to VHS-REQ-659.
tests/unit/revisionViTree.test.ts,mapped,Yes,Revision VI-tree materializer and ls-tree parser unit tests; mapped to VHS-REQ-659.
src/semantic/viSemanticModel.ts,mapped,Yes,VI semantic comparison model projecting the parsed NI comparison report onto the versioned vi-history-suite/vi-semantic-comparison@v1 schema with a what-changed narrative; surfaced in the VHS-REQ-610 dashboard entries and exposed to agents via the MCP server; mapped through RTM (VHS-REQ-662).
src/semantic/viSemanticComparisonMcp.ts,mapped,Yes,Dependency-free JSON-RPC 2.0 MCP handler exposing the VI semantic comparison model to agents (summarize_vi_comparison get_vi_semantic_comparison compare_vi_revisions summarize_vi_history index_repository_vis build_vi_pr_review get_vi_semantic_schema and validate_vi_semantic_document tools); mapped through RTM (VHS-REQ-662).
src/semantic/compareViRevisions.ts,mapped,Yes,Dependency-injected orchestrator that invokes a real LabVIEW comparison for two VI revisions through the vscode-free reporting primitives and projects the produced report onto the semantic model; powers the compare_vi_revisions MCP tool; mapped through RTM (VHS-REQ-662).
src/semantic/repositoryTarget.ts,supporting,No,Shared repository-target validator (repo-root require/resolve and repository-relative path-escape guard) reused across the semantic model entrypoints; supporting VHS-REQ-662 semantic comparison models.
src/semantic/viComparisonModelCache.ts,mapped,Yes,Content-addressed cache of produced VI comparison models keyed by each side's revision commit id plus the report type; a hit reuses the model and skips the container comparison; file-backed and best-effort; mapped through RTM (VHS-REQ-662).
src/reporting/viPreview/viChangeWarmScheduler.ts,mapped,Yes,On-change warm core (per-path debounce coalescing plus Docker/opt-in/trust gating and a best-effort independent per-VI warm orchestrator); vscode-free and injected-timer testable; mapped to VHS-REQ-664.
src/ui/viChangeWarmerService.ts,mapped,Yes,On-change warmer host binding registering a FileSystemWatcher for LabVIEW source files and processing debounced settled changes one at a time through the warm core; mapped to VHS-REQ-664.
tests/unit/viChangeWarmScheduler.test.ts,mapped,Yes,On-change warm scheduler/gating/orchestrator unit tests; mapped to VHS-REQ-664.
src/semantic/viSemanticHistory.ts,mapped,Yes,Dependency-injected orchestrator that walks a VI Git revision history and invokes the comparison engine across adjacent pairs to build a versioned vi-history-suite/vi-semantic-history@v1 evolution timeline; powers the summarize_vi_history MCP tool; mapped through RTM (VHS-REQ-662).
src/semantic/viSemanticReviewMarkdown.ts,mapped,Yes,Pure renderers that turn the semantic comparison history and PR-review models into review-ready Markdown blocks for PR comments and CI summaries; back the markdown output format of the MCP tools and carry the sticky PR-review comment marker; mapped through RTM (VHS-REQ-661).
src/semantic/viComparisonReportImages.ts,mapped,Yes,Pure helpers that decode the overview difference images embedded as base64 data URIs in a self-contained NI comparison report and select/cap them for inline hosting in the review comment; dependency-free with no network; mapped through RTM (VHS-REQ-661).
src/semantic/viReviewCommitStatus.ts,mapped,Yes,Pure planner mapping a VI semantic PR review onto a GitHub commit-status state and description (success/failure) so the review can be a gateable PR status with a plain statuses:write token; dependency-free with no network; mapped through RTM (VHS-REQ-661).
src/semantic/viRepositoryIndex.ts,mapped,Yes,Dependency-injected orchestrator that surveys a repository's tracked VIs via Git (revision count and latest change per VI activity-ranked) to build a versioned vi-history-suite/vi-repository-index@v1 model; powers the index_repository_vis MCP tool with no LabVIEW runtime; mapped through RTM (VHS-REQ-662).
src/semantic/viSemanticSchemas.ts,mapped,Yes,Open VI-diff standard - Draft-07 JSON Schemas for the comparison history and repository-index models plus a dependency-free subset validator; backs the get_vi_semantic_schema and validate_vi_semantic_document MCP tools; mapped through RTM (VHS-REQ-662).
src/semantic/viSemanticPrReview.ts,mapped,Yes,VI semantic PR review aggregator comparing the VIs changed between two revisions into a versioned vi-semantic-pr-review@v1 model (Markdown renderer in viSemanticReviewMarkdown); headless foundation for CI LabVIEW PR review and the build_vi_pr_review MCP tool; mapped through RTM (VHS-REQ-661).
src/semantic/stickyPrComment.ts,mapped,Yes,Pure dependency-free planner deciding whether to create or update a sticky pull-request comment identified by a hidden marker; backs the sticky upsert used by the PR-review CLI and AI reviewers.
src/cli/runViSemanticMcpServer.ts,dev-only,No,Stdio entrypoint wiring newline-delimited JSON-RPC to the VI semantic MCP handler and injecting the comparison orchestrator; thin host binding excluded from coverage.
src/cli/runViSemanticPrReview.ts,mapped,Yes,Headless CLI entrypoint for the VI semantic PR review wiring the real comparison and writing Markdown plus JSON artifacts; thin host binding excluded from coverage.
src/mcp/viSemanticMcpServerProvider.ts,mapped,Yes,VS Code MCP server definition provider registration exposing the VI semantic comparison stdio MCP server to the editor so Copilot agent mode can discover and launch its tools; mapped through RTM (VHS-REQ-662).
src/mcp/viSemanticMcpServerDeps.ts,mapped,Yes,VI semantic MCP server dependency-wiring builder assembling the injected orchestrator set and binding compare_vi_revisions to the shared comparison-model cache for the stdio entrypoint; mapped through RTM (VHS-REQ-662).
src/semantic/viSemanticNarrativeCache.ts,mapped,Yes,Source Control semantic change narrative cache (pure key plus file-backed store) and report-to-narrative recorder mapped to VHS-REQ-660.
src/ui/viSemanticDecorationProvider.ts,mapped,Yes,Source Control semantic change file decoration provider mapped to VHS-REQ-660.
tests/unit/viSemanticModel.test.ts,mapped,Yes,VI semantic comparison model and narrative unit tests mapped to VHS-REQ-662.
tests/unit/viSemanticComparisonMcp.test.ts,mapped,Yes,VI semantic MCP handler protocol unit tests mapped to VHS-REQ-662.
tests/unit/viSemanticMcpServerProvider.test.ts,mapped,Yes,VI semantic MCP server provider registration unit tests mapped to VHS-REQ-662.
tests/unit/viSemanticMcpServerDeps.test.ts,mapped,Yes,VI semantic MCP server dependency-wiring unit tests covering the four injected tools and the compare_vi_revisions cache binding mapped to VHS-REQ-662.
tests/unit/viSemanticNarrativeCache.test.ts,mapped,Yes,Source Control semantic narrative cache and recorder unit tests mapped to VHS-REQ-660.
tests/unit/viSemanticDecorationProvider.test.ts,mapped,Yes,Source Control semantic change decoration provider unit tests mapped to VHS-REQ-660.
tests/unit/compareViRevisions.test.ts,mapped,Yes,compare_vi_revisions orchestrator unit tests covering completed and blocked and failed outcomes plus input-boundary validation mapped to VHS-REQ-662.
tests/unit/viComparisonModelCache.test.ts,mapped,Yes,Comparison-model cache key and file-backed store unit tests covering round-trip miss invalid-key schema-drift and best-effort write mapped to VHS-REQ-662.
tests/unit/viSemanticHistory.test.ts,mapped,Yes,VI semantic history orchestrator unit tests covering timeline aggregation blocked-step handling depth bounding and input validation mapped to VHS-REQ-662.
tests/unit/viSemanticReviewMarkdown.test.ts,mapped,Yes,Semantic review Markdown renderer unit tests covering comparison facts and history table formatting with pipe escaping mapped to VHS-REQ-661.
tests/unit/viRepositoryIndex.test.ts,mapped,Yes,Repository VI index orchestrator unit tests covering activity ranking cap and floor bounds empty-repo and history-less VI handling mapped to VHS-REQ-662.
tests/unit/worktreeSnapshotIndex.test.ts,mapped,Yes,Working-tree snapshot retention index data model unit tests covering idempotent insert keep-last-N garbage collection disable-at-zero and fail-closed parsing mapped to VHS-REQ-641.
tests/unit/viSemanticSchemas.test.ts,mapped,Yes,VI semantic JSON Schema standard unit tests covering the subset validator constructs schema-id drift and real-model conformance mapped to VHS-REQ-662.
tests/unit/viSemanticPrReview.test.ts,mapped,Yes,VI semantic PR review aggregator and renderer unit tests mapped to VHS-REQ-661.
tests/unit/stickyPrComment.test.ts,mapped,Yes,Sticky pull-request comment planner unit tests covering create-vs-update marker matching idempotent marker prepend and earliest-match selection mapped to VHS-REQ-661.
tests/unit/runViSemanticPrReview.test.ts,mapped,Yes,VI semantic PR-review CLI argument-parser unit tests locking full-string --pr integer validation and --repo/--post-comment guards plus the stable image-path and content-hash cache-buster helpers mapped to VHS-REQ-661.
tests/unit/viComparisonReportImages.test.ts,mapped,Yes,Overview difference-image data-URI extraction and selection unit tests backing inline visual diffs in the review comment mapped to VHS-REQ-661.
tests/unit/viReviewCommitStatus.test.ts,mapped,Yes,GitHub commit-status planner unit tests covering success/failure states cap-gap and fail-on-incomplete handling mapped to VHS-REQ-661.
tests/unit/viSemanticPrReviewWorkflow.test.ts,mapped,Yes,On-demand VI semantic PR review workflow contract test mapped to VHS-REQ-661.
tests/unit/viSemanticReviewOnPrTemplate.test.ts,mapped,Yes,VI semantic review consumer auto-trigger template contract test mapped to VHS-REQ-661.
